quantity_id,recipe_id,ingredient_id,max_qty,min_qty,unit,preparation,optional
4748,810,4234,17.0,17.0,ounce(s),,False
4749,811,528,16.0,16.0,ounce(s),,False
4750,812,347,1.0,1.0,cup(s),,False
4751,812,3649,2.5,2.5,cup(s),,False
4752,812,3021,1.0,1.0,teaspoon(s),,False
4753,813,2106,1.0,1.0,cup(s),,False
4754,813,3649,2.0,2.0,cup(s),,False
4755,813,3021,1.0,1.0,teaspoon(s),,False
4756,814,3799,1.0,1.0,cup(s),,False
4757,814,3649,2.5,2.5,cup(s),,False
4758,814,3021,1.0,1.0,teaspoon(s),,False
4759,815,135,1.0,1.0,cup(s),,False
4760,815,3649,2.0,2.0,quart(s),,False
4762,816,1779,1.0,1.0,cup(s),,False
4763,816,3649,4.0,4.0,cup(s),,False
4765,818,1778,0.5,0.5,cup(s),,False
4766,818,3649,1.5,1.5,cup(s),,False
4768,819,2331,0.5,0.5,cup(s),,False
4769,819,3649,1.25,1.25,cup(s),,False
4772,820,2948,1.0,1.0,cup(s),,False
4773,820,3649,2.0,2.0,cup(s),,False
4774,821,2541,0.5,0.5,pound(s),,False
4775,822,2423,0.5,0.5,pound(s),,False
4776,823,2201,0.5,0.5,pound(s),,False
4777,824,3771,0.5,0.5,cup(s),,False
4778,824,3649,1.5,1.5,cup(s),,False
4779,824,3021,0.5,0.5,teaspoon(s),,False
4780,825,3757,8.0,8.0,slice(s),,False
4782,826,3675,8.0,8.0,slice(s),,False
4785,828,1839,8.0,8.0,slice(s),,False
4786,829,2985,8.0,8.0,slice(s),,False
4790,833,4242,1.0,1.0,cup(s),,False
4791,835,3922,1.0,1.0,cup(s),,False
4796,841,2756,8.0,8.0,slice(s),,False
4797,842,3649,3.25,3.25,cup(s),,False
4798,843,925,2.0,2.0,cup(s),,False
4799,844,1138,1.33,1.33,cup(s),,False
4800,845,211,1.0,1.0,cup(s),,False
4801,845,3649,8.0,8.0,cup(s),,False
4802,846,106,1.0,1.0,cup(s),,False
4803,846,3649,4.0,4.0,cup(s),,False
4804,847,1070,1.0,1.0,cup(s),or cannellini beans,False
4805,847,3649,7.0,7.0,cup(s),,False
4806,848,225,1.0,1.0,cup(s),,False
4807,848,3649,6.0,6.0,cup(s),,False
4808,849,835,1.0,1.0,cup(s),,False
4809,849,3649,8.0,8.0,cup(s),,False
4810,849,126,0.5,0.5,teaspoon(s),,False
4811,850,1904,1.0,1.0,cup(s),,False
4812,850,3649,6.0,6.0,cup(s),,False
4813,851,2037,0.5,0.5,cup(s),,False
4814,851,3649,3.0,3.0,cup(s),,False
4815,852,837,1.0,1.0,cup(s),,False
4816,852,3649,6.0,6.0,cup(s),,False
4817,853,2397,1.0,1.0,cup(s),,False
4818,853,3649,6.0,6.0,cup(s),,False
4819,854,3649,4.0,4.0,cup(s),,False
4820,854,2825,1.0,1.0,cup(s),,False
4821,857,778,4.0,4.0,ounce(s),,False
4822,858,4240,8.0,8.0,teaspoon(s),,False
4823,859,4231,8.0,8.0,teaspoon(s),,False
4824,860,4248,32.0,32.0,ounce(s),,False
4825,861,2454,32.0,32.0,fl. ounce(s),,False
4826,862,60,32.0,32.0,fl. ounce(s),,False
4827,863,1626,32.0,32.0,fl. ounce(s),,False
4828,864,2034,32.0,32.0,ounce(s),,False
4829,865,2077,6.0,6.0,ounce(s),,False
4830,866,915,32.0,32.0,fl. ounce(s),,False
4831,867,1622,32.0,32.0,fl. ounce(s),,False
4832,868,2880,16.0,16.0,fl. ounce(s),,False
4833,869,3704,16.0,16.0,fl. ounce(s),,False
4834,870,2960,16.0,16.0,fl. ounce(s),,False
4835,871,196,48.0,48.0,fl. ounce(s),,False
4836,872,3931,48.0,48.0,fl. ounce(s),,False
4837,873,386,32.0,32.0,fl. ounce(s),,False
4838,874,2327,32.0,32.0,fl. ounce(s),,False
4839,875,12,32.0,32.0,fl. ounce(s),,False
4840,876,6,32.0,32.0,fl. ounce(s),,False
4841,877,781,32.0,32.0,ounce(s),,False
4842,879,12,28.0,28.0,fl. ounce(s),,False
4843,880,12,32.0,32.0,fl. ounce(s),,False
4844,881,12,32.0,32.0,fl. ounce(s),heated,False
4845,882,6,32.0,32.0,fl. ounce(s),,False
4847,884,4243,48.0,48.0,fl. ounce(s),,False
4848,885,761,48.0,48.0,fl. ounce(s),,False
4849,886,3963,48.0,48.0,ounce(s),,False
4850,887,4250,4.0,4.0,cup(s),,False
4851,888,2196,4.0,4.0,cup(s),fruit flavored,False
4852,889,575,4.0,4.0,tablespoon(s),,False
4853,890,2735,4.0,4.0,tablespoon(s),,False
4854,891,2738,4.0,4.0,teaspoon(s),,False
4857,894,134,4.0,4.0,tablespoon(s),,False
4858,895,3283,4.0,4.0,tablespoon(s),,False
4859,896,3436,4.0,4.0,tablespoon(s),,False
4860,897,1780,4.0,4.0,tablespoon(s),,False
4861,898,4249,0.5,0.5,cup(s),,False
4862,899,351,4.0,4.0,teaspoon(s),,False
4863,900,1619,4.0,4.0,teaspoon(s),,False
4864,902,230,4.0,4.0,tablespoon(s),,False
4865,903,2560,4.0,4.0,tablespoon(s),,False
4866,904,2246,4.0,4.0,tablespoon(s),,False
4867,905,2130,4.0,4.0,tablespoon(s),,False
4868,906,237,4.0,4.0,tablespoon(s),,False
4869,907,4260,4.0,4.0,tablespoon(s),,False
4870,908,1278,4.0,4.0,tablespoon(s),,False
4871,909,2157,4.0,4.0,tablespoon(s),,False
4872,910,1858,4.0,4.0,tablespoon(s),,False
4873,911,2121,4.0,4.0,tablespoon(s),,False
4874,912,3459,4.0,4.0,tablespoon(s),,False
4875,913,2164,4.0,4.0,tablespoon(s),,False
4876,914,4274,4.0,4.0,tablespoon(s),,False
4877,915,4261,4.0,4.0,tablespoon(s),,False
4878,916,3313,4.0,4.0,tablespoon(s),,False
4879,917,2139,4.0,4.0,cup(s),,False
4880,918,1127,4.0,4.0,cup(s),,False
4881,919,1142,4.0,4.0,ounce(s),,False
4882,920,4381,4.0,4.0,ounce(s),,False
4883,921,4245,4.0,4.0,ounce(s),,False
4884,922,2935,4.0,4.0,ounce(s),salted,False
4885,923,1143,4.0,4.0,ounce(s),,False
4886,924,4244,4.0,4.0,ounce(s),,False
4887,925,2653,4.0,4.0,ounce(s),,False
4888,926,4246,4.0,4.0,ounce(s),,False
4889,927,870,4.0,4.0,ounce(s),,False
4890,928,3507,4.0,4.0,ounce(s),,False
4891,929,4252,4.0,4.0,ounce(s),,False
4892,930,2718,4.0,4.0,ounce(s),,False
4893,931,3829,1.33,1.33,cup(s),,False
4894,932,3985,4.0,4.0,cup(s),,False
4895,933,873,4.0,4.0,cup(s),,False
4896,934,4253,4.0,4.0,cup(s),,False
4897,935,1623,2.0,2.0,cup(s),,False
4898,936,4006,4.0,4.0,cup(s),,False
4899,937,4018,4.0,4.0,cup(s),,False
4900,938,4013,4.0,4.0,cup(s),,False
4901,939,603,4.0,4.0,ounce(s),sliced,False
4902,940,3384,4.0,4.0,ounce(s),sliced,False
4903,941,1359,4.0,4.0,ounce(s),sliced or shredded,False
4904,942,2358,4.0,4.0,ounce(s),sliced,False
4905,943,39,4.0,4.0,ounce(s),,False
4906,944,921,4.0,4.0,ounce(s),,False
4907,945,2523,4.0,4.0,tablespoon(s),,False
4908,946,255,4.0,4.0,slice(s),,False
4909,947,4254,16.0,16.0,slice(s),,False
4910,948,122,4.0,4.0,ounce(s)," or boiled, sliced ",False
4911,949,1998,16.0,16.0,ounce(s),,False
4912,1069,2129,1.0,1.0,tablespoon(s),,False
4913,1117,3086,1.0,1.0,teaspoon(s),,False
4914,733,2442,1.0,1.0,tablespoon(s),,False
4915,882,710,8.0,8.0,teaspoon(s),,False
4916,879,710,8.0,8.0,teaspoon(s),,False
4917,879,1807,8.0,8.0,ounce(s),,False
4918,857,782,30.0,24.0,fl. ounce(s),,False
4919,883,3968,48.0,48.0,fl. ounce(s),,False
4924,880,1808,8.0,8.0,ounce(s),,False
4925,880,3598,1.0,1.0,teaspoon(s),,False
4926,1121,2130,2.0,2.0,tablespoon(s),,False
4927,1121,2196,2.0,2.0,tablespoon(s),,False
4928,1121,575,2.0,2.0,tablespoon(s),,False
4929,1121,1573,1.0,1.0,clove(s),chopped,False
4930,1121,1339,0.25,0.25,teaspoon(s),,False
4931,1121,580,2.0,2.0,pinch(es),,False
4932,1121,797,1.0,1.0,cup(s),tiny,False
4934,1121,585,0.5,0.5,cup(s),diced,False
4935,1121,1648,0.5,0.5,cup(s),sliced,False
4937,1122,2286,1.0,1.0,pound(s)," scrubbed, not peeled, cut in 1/8-inch rounds ",False
4938,1122,1323,1.0,1.0,tablespoon(s),chopped,False
4939,1122,1252,1.0,1.0,pound(s),1/2-inch thick,False
4941,1122,1292,1.0,1.0,tablespoon(s),chopped,False
4943,1122,2130,0.5,0.5,cup(s),,False
4944,1123,2404,6.0,6.0,whole,,False
4945,1123,282,0.5,0.5,pound(s),,False
4949,1123,2071,6.0,6.0,tablespoon(s),,False
4950,1123,1780,3.0,3.0,tablespoon(s),,False
4951,1123,2910,2.0,2.0,tablespoon(s),,False
4952,1123,2442,2.0,2.0,tablespoon(s),,False
4953,1123,733,1.5,1.5,teaspoon(s),chopped,False
4954,1123,1334,1.0,1.0,teaspoon(s),grated,False
4955,1123,2855,0.25,0.25,teaspoon(s),,False
4957,1124,3480,1.0,1.0,pound(s),coarsely chopped,False
4960,1124,1448,2.0,2.0,pound(s),whole piece,False
4961,1124,3021,1.0,0.5,teaspoon(s),,False
4963,1124,2442,2.0,2.0,teaspoon(s),,False
4964,1124,1155,0.5,0.5,cup(s),,False
4965,1124,3334,1.0,1.0,teaspoon(s),,False
4966,1124,1803,1.0,1.0,cup(s),,False
4967,1125,239,12.0,12.0,ounce(s),,False
4968,1125,1288,10.0,10.0,ounce(s),,False
4971,1125,2130,0.5,0.5,cup(s),,False
4972,1125,554,1.0,1.0,tablespoon(s),drained,False
4973,1125,2019,1.0,1.0,tablespoon(s),,False
4974,1125,2086,2.0,2.0,drop(s),,False
4975,1125,2738,0.5,0.5,teaspoon(s),,False
4976,1125,3787,0.5,0.5,teaspoon(s),,False
4977,1126,1427,3.0,2.5,pound(s),,False
4978,1126,1916,1.5,1.5,cup(s),or regular salt,False
4979,1126,3334,1.5,1.5,cup(s),,False
4980,1126,1219,0.5,0.5,cup(s),chopped,False
4981,1126,2599,4.0,4.0,tablespoon(s),,False
4982,1126,905,3.0,3.0,tablespoon(s),,False
4984,1127,2130,0.5,0.5,cup(s),,False
4985,1127,1025,2.0,2.0,teaspoon(s),,False
4986,1127,3120,0.5,0.5,pound(s)," cooked, chopped ",False
4987,1127,2282,0.5,0.5,cup(s),finely diced,False
4988,1127,1524,1.0,1.0,10 oz. package(s),thawed,False
4990,1127,3021,0.25,0.25,teaspoon(s),,False
4991,1127,3697,0.13,0.13,teaspoon(s),,False
4992,1127,2518,1.0,1.0,teaspoon(s),,False
4993,1128,2164,0.25,0.25,cup(s),,False
4994,1128,1788,1.0,1.0,tablespoon(s),,False
4995,1128,1831,0.5,0.5,teaspoon(s),,False
4996,1128,2518,0.13,0.13,teaspoon(s),,False
4997,1128,1379,8.0,8.0,ounce(s),,False
4998,1128,3649,1.5,1.5,cup(s),,False
4999,1128,2019,1.0,1.0,tablespoon(s),,False
5000,1128,3021,0.25,0.25,teaspoon(s),,False
5001,1128,2518,1.0,1.0,dash(es),,False
5002,1129,840,8.0,8.0,ounce(s)," cleaned, peeled, deveined ",False
5003,1129,2282,0.25,0.25,cup(s),chopped,False
5004,1129,203,2.0,2.0,tablespoon(s),chopped,False
5006,1129,527,8.0,8.0,ounce(s),,False
5007,1129,526,3.0,3.0,ounce(s),,False
5008,1129,3649,0.5,0.5,cup(s),,False
5009,1129,3334,1.0,1.0,teaspoon(s),,False
5010,1129,142,0.5,0.5,teaspoon(s),crushed,False
5011,1129,1086,0.5,0.5,teaspoon(s),crushed,False
5012,1129,1339,0.13,0.13,teaspoon(s),,False
5013,1129,2541,4.0,4.0,ounce(s)," cooked, drained ",False
5014,1130,2442,1.0,1.0,tablespoon(s),,False
5015,1130,2282,0.5,0.5,cup(s),finely chopped,False
5016,1130,1573,1.0,1.0,clove(s),minced,False
5017,1130,2106,1.0,1.0,cup(s),uncooked,False
5018,1130,638,2.0,2.0,cup(s),divided,False
5019,1130,2306,0.5,0.5,cup(s),diced,False
5020,1130,2310,0.5,0.5,pound(s)," peeled, deveined, halved lengthwise ",False
5021,1130,3047,0.5,0.5,pound(s),quartered if large,False
5022,1130,1524,0.5,0.5,cup(s),thawed,False
5023,1130,2527,0.25,0.25,cup(s),minced,False
5024,1130,2523,3.0,3.0,tablespoon(s)," grated, plus additional for serving ",False
5025,1131,3618,2.0,2.0,teaspoon(s),,False
5026,1131,3682,1.0,1.0,pound(s),,False
5030,1131,1350,0.33,0.33,cup(s),,False
5031,1131,3021,1.0,1.0,teaspoon(s),,False
5032,1131,1339,0.5,0.5,teaspoon(s),,False
5033,1131,1342,3.0,3.0,tablespoon(s),chopped,False
5035,1132,1945,1.0,1.0,cup(s),chunks,False
5036,1132,399,0.25,0.25,cup(s),finely chopped,False
5037,1132,3731,4.0,4.0,teaspoon(s),,False
5038,1133,2485,1.0,1.0,pint(s),,False
5039,1133,2220,2.0,2.0,tablespoon(s),,False
5040,1133,2442,2.0,2.0,tablespoon(s),,False
5041,1133,1573,1.0,1.0,clove(s),minced,False
5043,1133,526,3.0,3.0,tablespoon(s),,False
5044,1133,1803,1.5,1.5,cup(s),,False
5045,1133,3704,0.5,0.5,cup(s),,False
5046,1133,1086,0.5,0.5,teaspoon(s),,False
5047,1133,3021,0.5,0.5,teaspoon(s),,False
5048,1133,219,0.25,0.25,teaspoon(s),,False
5049,1133,3334,1.0,1.0,teaspoon(s),,False
5050,1133,718,1.0,1.0,tablespoon(s),chopped,False
5051,1133,3628,1.0,1.0,8 oz. package(s),,False
5054,1134,844,2.0,2.0,cup(s),peeled,False
5055,1134,327,1.0,1.0,cup(s),,False
5057,1134,2327,0.5,0.5,cup(s),,False
5058,1134,3021,1.0,1.0,teaspoon(s),,False
5059,1134,363,3.0,3.0,tablespoon(s),,False
5060,1134,585,3.0,3.0,tablespoon(s),chopped,False
5061,1134,203,1.0,1.0,tablespoon(s),chopped,False
5062,1134,219,0.25,0.25,teaspoon(s),,False
5063,1134,3787,1.0,1.0,tablespoon(s),,False
5064,1135,2486,1.5,1.5,pound(s),,False
5065,1135,2658,0.5,0.5,cup(s)," drained, pitted ",False
5067,1135,2282,0.75,0.75,cup(s),thinly sliced,False
5068,1135,2019,1.0,1.0,tablespoon(s),,False
5071,1135,3251,0.5,0.5,cup(s),,False
5072,1135,718,2.0,2.0,tablespoon(s),chopped,False
5073,1136,1379,1.5,1.5,pound(s),or steaks,False
5074,1136,3649,1.5,1.5,cup(s),,False
5075,1136,1334,3.0,3.0,tablespoon(s),chopped,False
5076,1136,1648,0.25,0.25,cup(s),shredded,False
5077,1137,3618,1.0,1.0,tablespoon(s),,False
5078,1137,1522,1.0,1.0,6 oz. package(s),,False
5079,1137,3120,4.0,4.0,ounce(s),medium-large,False
5080,1137,1648,0.25,0.25,cup(s),chopped,False
5082,1137,3650,1.0,1.0,8 oz. can(s)," sliced, drained ",False
5084,1137,1690,0.5,0.5,teaspoon(s),,False
5085,1137,3021,0.5,0.5,teaspoon(s),,False
5088,1138,1636,2.0,2.0,cup(s)," cooked, cut in 1-inch pieces ",False
5093,1138,2158,1.0,1.0,cup(s),,False
5094,1138,816,2.0,2.0,cup(s)," cold, flaked ",False
5098,1139,3618,1.0,1.0,tablespoon(s),,False
5101,1139,1367,1.0,1.0,cup(s),sliced,False
5102,1139,1385,1.0,1.0,cup(s),,False
5103,1139,4226,1.0,1.0,8 oz. can(s),drained,False
5104,1139,638,1.0,1.0,cup(s),,False
5105,1139,3283,1.0,1.0,tablespoon(s),,False
5106,1139,889,2.0,2.0,tablespoon(s),,False
5107,1139,811,1.0,1.0,pound(s),peeled,False
5108,1139,841,3.0,3.0,cup(s),hot,False
5111,1140,1025,6.0,6.0,teaspoon(s),,False
5112,1140,327,0.5,0.5,cup(s),,False
5113,1141,2442,0.25,0.25,cup(s),,False
5114,1141,3116,2.0,2.0,cup(s),,False
5115,1141,2282,0.5,0.5,cup(s),chopped,False
5116,1141,203,0.33,0.33,cup(s),chopped,False
5119,1141,638,3.0,3.0,cup(s),or water,False
5120,1141,298,6.0,6.0,fl. ounce(s),,False
5121,1141,2306,0.5,0.5,pound(s)," broccoli or asparagus, chopped ",False
5122,1141,1524,1.0,1.0,cup(s),thawed,False
5123,1141,1088,0.5,0.5,cup(s),finely chopped,False
5124,1141,142,1.0,1.0,teaspoon(s),,False
5125,1141,219,0.5,0.5,teaspoon(s),,False
5126,1141,3351,12.0,12.0,ounce(s),chunk or flake style,False
5127,1141,2523,1.0,1.0,cup(s),grated,False
5128,1142,2127,1.0,1.0,cup(s),,False
5129,1142,898,0.67,0.67,cup(s),,False
5130,1142,975,0.25,0.25,cup(s),,False
5132,1142,2454,2.0,2.0,tablespoon(s),,False
5133,1142,2019,2.0,2.0,teaspoon(s),,False
5134,1143,1496,1.0,1.0,10 oz. package(s),,False
5135,1143,1122,2.0,2.0,tablespoon(s),,False
5136,1143,2428,0.25,0.25,teaspoon(s),,False
5137,1143,219,1.0,1.0,dash(es),,False
5138,1143,1252,8.0,8.0,ounce(s),fresh or frozen,False
5139,1143,2523,2.0,2.0,tablespoon(s),grated,False
5141,1144,3693,2.0,2.0,pound(s),,False
5143,1144,298,1.0,1.0,cup(s),,False
5144,1144,3649,1.0,1.0,cup(s),,False
5149,1144,3021,0.5,0.5,teaspoon(s),,False
5150,1144,1339,0.25,0.25,teaspoon(s),,False
5151,1144,980,1.0,1.0,teaspoon(s),,False
5152,1144,2549,1.0,1.0,cup(s),,False
5153,1144,876,1.0,1.0,cup(s),,False
5154,1144,12,0.5,0.5,cup(s),,False
5155,1144,112,0.25,0.25,pound(s)," cooked crisp, crumbled ",True
5160,1145,363,2.0,2.0,tablespoon(s),,False
5161,1145,3107,0.25,0.25,cup(s),,False
5163,1145,3021,0.5,0.5,teaspoon(s),,False
5164,1145,1339,0.25,0.25,teaspoon(s),,False
5165,1145,1108,0.25,0.25,teaspoon(s),,False
5166,1146,3389,1.0,1.0,pound(s)," or other firm white fish, cut into 1-inch cubes ",False
5170,1146,3649,0.25,0.25,cup(s),,False
5171,1146,889,1.0,1.0,teaspoon(s),,False
5172,1146,2019,2.0,2.0,tablespoon(s),,False
5173,1146,363,1.0,1.0,tablespoon(s),,False
5174,1146,1648,1.0,1.0,tablespoon(s),chopped,False
5175,1146,1798,0.75,0.75,teaspoon(s),,False
5176,1146,3021,0.25,0.25,teaspoon(s),,False
5177,1147,363,3.0,3.0,tablespoon(s),,False
5178,1147,1367,0.25,0.25,pound(s),thinly sliced,False
5183,1147,3050,2.0,2.0,pound(s),,False
5184,1147,840,0.5,0.5,pound(s)," raw, shelled, deveined ",False
5189,1148,1648,1.0,1.0,cup(s),thinly sliced,False
5191,1148,2442,1.0,1.0,tablespoon(s),,False
5192,1148,2902,1.0,1.0,cup(s),,False
5193,1148,638,2.0,2.0,cup(s),hot,False
5194,1148,1155,0.33,0.33,cup(s),,False
5195,1148,2523,6.0,6.0,tablespoon(s),finely grated,False
5196,1148,2658,0.75,0.75,cup(s)," pitted, wedged ",False
5197,1148,844,0.75,0.75,pound(s),shelled,False
5198,1148,718,0.25,0.25,cup(s),minced,False
5199,1149,841,2.0,2.0,cup(s),cooled,False
5200,1149,902,0.5,0.5,pound(s),,False
5201,1149,4226,1.0,1.0,8 oz. can(s),drained,False
5202,1149,585,0.5,0.5,cup(s),sliced,False
5203,1149,1648,0.25,0.25,cup(s)," sliced, include tops ",False
5204,1149,2196,0.25,0.25,cup(s),,False
5205,1149,3271,0.25,0.25,cup(s),,False
5206,1149,1350,1.0,1.0,tablespoon(s),,False
5207,1149,1798,0.25,0.25,teaspoon(s),,False
5208,1149,3021,0.25,0.25,teaspoon(s),,False
5211,1150,3310,8.0,8.0,ounce(s)," fresh or frozen, cleaned, cut into rings or strips ",False
5212,1150,2282,0.25,0.25,cup(s),chopped,False
5213,1150,203,2.0,2.0,tablespoon(s),chopped,False
5215,1150,3618,2.0,2.0,tablespoon(s),,False
5216,1150,527,8.0,8.0,ounce(s),,False
5217,1150,526,3.0,3.0,ounce(s),,False
5218,1150,3649,0.5,0.5,cup(s),,False
5219,1150,3334,1.0,1.0,teaspoon(s),,False
5220,1150,142,0.5,0.5,teaspoon(s),,False
5221,1150,1086,0.5,0.5,teaspoon(s),,False
5222,1150,1339,0.13,0.13,teaspoon(s),,False
5223,1151,1246,12.0,12.0,ounce(s),,False
5225,1151,889,2.0,2.0,teaspoon(s),,False
5226,1151,2129,2.0,2.0,teaspoon(s),,False
5227,1151,1147,2.0,2.0,teaspoon(s),,False
5228,1151,1648,1.0,1.0,tablespoon(s),finely chopped,False
5229,1151,1334,0.25,0.25,teaspoon(s),finely minced,False
5231,1151,2552,1.5,1.5,cup(s),sliced,False
5232,1152,3120,1.0,1.0,pound(s),peeled and deveined,False
5233,1152,2129,0.25,0.25,cup(s),,False
5234,1152,1155,3.0,3.0,tablespoon(s),,False
5235,1152,638,0.5,0.5,cup(s),,False
5236,1152,1334,2.0,2.0,teaspoon(s),minced,False
5237,1152,889,2.0,2.0,tablespoon(s),,False
5238,1152,3649,1.0,1.0,cup(s),,False
5239,1152,3618,3.0,3.0,tablespoon(s),,False
5240,1152,1434,0.5,0.5,pound(s),,False
5241,1152,1648,3.0,3.0,whole,cut in 1-inch pieces,False
5242,1152,3650,0.5,0.5,8 oz. can(s),sliced,False
5243,1152,841,3.0,3.0,cup(s),,False
5244,1153,848,2.5,2.5,cup(s),drained,False
5245,1153,2647,2.5,2.5,cup(s),drained,False
5246,1153,804,2.5,2.5,cup(s)," boned, skinned, drained ",False
5247,1153,603,8.0,8.0,ounce(s),cut in 1/2-inch cubes,False
5248,1153,142,0.25,0.25,teaspoon(s),crushed,False
5249,1153,3334,1.0,1.0,tablespoon(s),,False
5250,1153,2089,0.5,0.5,cup(s),,False
5252,1153,2230,6.0,6.0,ounce(s)," drained, cut in half ",False
5253,1153,844,12.0,12.0,ounce(s)," or other seafood, marinated (see Note) ",False
5254,1153,1885,1.0,1.0,cup(s),julienne-cut,False
5255,1154,3304,8.0,8.0,ounce(s)," cooked, drained ",False
5257,1154,2287,0.5,0.5,cup(s),chopped,False
5258,1154,203,0.5,0.5,cup(s),chopped,False
5260,1154,797,0.25,0.25,pound(s),,False
5261,1154,2196,1.0,1.0,cup(s),,False
5262,1154,1025,2.0,2.0,teaspoon(s),,False
5263,1154,1029,0.5,0.5,teaspoon(s),,False
5265,1154,371,1.0,1.0,head(s)," separated, washed ",False
5266,1155,3086,1.0,1.0,tablespoon(s),,False
5267,1155,840,0.75,0.75,pound(s)," peeled, deveined ",False
5268,1155,1434,1.0,1.0,cup(s),,False
5269,1155,1360,1.0,1.0,cup(s),sliced,False
5270,1155,2305,0.75,0.75,cup(s),sliced,False
5271,1155,2287,0.75,0.75,cup(s),cut in strips,False
5272,1155,889,2.0,2.0,teaspoon(s),,False
5273,1155,2129,2.0,2.0,tablespoon(s),,False
5274,1155,841,1.33,1.33,cup(s),hot,False
5275,1156,35,0.25,0.25,cup(s),slivered,False
5276,1156,2442,2.0,2.0,tablespoon(s),,False
5283,1156,439,1.0,1.0,cup(s),drained,False
5284,1156,638,1.75,1.75,cup(s),,False
5285,1156,1686,1.0,1.0,teaspoon(s),,False
5286,1156,580,0.5,0.5,teaspoon(s),to taste,False
5287,1156,898,1.0,1.0,cup(s),or rice,False
5288,1157,1386,2.0,2.0,pound(s),,False
5289,1157,1300,1.5,1.5,pound(s),cut in spears,False
5290,1157,3021,1.0,1.0,teaspoon(s),,False
5291,1157,1155,0.25,0.25,cup(s),,False
5292,1157,3649,0.25,0.25,cup(s),,False
5293,1157,363,2.0,2.0,tablespoon(s),,False
5294,1157,1648,2.0,2.0,tablespoon(s),sliced,False
5295,1157,2019,1.0,1.0,tablespoon(s),,False
5298,1158,2092,1.0,1.0,cup(s),,False
5299,1158,12,0.75,0.75,cup(s),scalded,False
5300,1158,902,6.0,6.0,ounce(s),,False
5302,1158,35,0.33,0.33,cup(s)," toasted, sliced ",True
5303,1158,3107,2.0,2.0,tablespoon(s),,False
5305,1158,2428,1.0,1.0,dash(es),,False
5306,1158,2541,8.0,8.0,ounce(s)," cooked, drained ",False
5308,1159,2634,0.25,0.25,cup(s)," toasted, ground ",False
5309,1159,2634,2.0,2.0,tablespoon(s)," toasted, whole for garnish ",False
5310,1159,3799,0.5,0.5,cup(s),,False
5311,1159,30,0.25,0.25,cup(s),,False
5312,1159,3021,1.0,1.0,teaspoon(s),,False
5313,1159,580,0.5,0.5,teaspoon(s),,False
5314,1159,968,0.25,0.25,teaspoon(s),ground,False
5315,1159,3618,0.25,0.25,cup(s),,False
5317,1160,2282,0.5,0.5,cup(s),finely chopped,False
5318,1160,603,0.5,0.5,cup(s),shredded,False
5319,1160,203,2.0,2.0,tablespoon(s),finely chopped,False
5320,1160,1292,2.0,2.0,tablespoon(s),finely chopped,False
5321,1160,1351,0.25,0.25,teaspoon(s),finely grated,False
5322,1160,2026,0.25,0.25,teaspoon(s),,False
5323,1160,1847,0.25,0.25,teaspoon(s),,False
5325,1160,2019,1.0,1.0,teaspoon(s),,False
5329,1161,3618,2.0,2.0,teaspoon(s),,False
5330,1161,2282,1.0,1.0,cup(s),thinly sliced,False
5331,1161,2260,1.0,1.0,cup(s),julienne cut,False
5332,1161,1135,0.5,0.5,teaspoon(s),,False
5333,1161,142,0.25,0.25,teaspoon(s),crumbled,False
5334,1161,1029,0.25,0.25,teaspoon(s),,False
5336,1161,1252,1.5,1.5,pound(s),,False
5339,1162,3283,3.0,3.0,tablespoon(s),,False
5340,1162,2019,1.0,1.0,tablespoon(s),,False
5341,1162,1577,0.25,0.25,teaspoon(s),,False
5342,1162,2087,2.0,2.0,teaspoon(s),,False
5344,1163,3618,1.0,1.0,tablespoon(s),,False
5345,1163,1360,1.0,1.0,cup(s),sliced,False
5346,1163,1648,0.33,0.33,cup(s)," sliced, include tops ",False
5347,1163,1334,1.0,1.0,teaspoon(s),minced,False
5349,1163,841,2.0,2.0,cup(s),chilled,False
5350,1163,844,1.5,1.5,cup(s),cut into small pieces,False
5351,1163,3283,1.0,1.0,tablespoon(s),,False
5352,1164,2482,2.0,2.0,pint(s),shucked,False
5353,1164,2220,2.0,2.0,tablespoon(s),,False
5354,1164,3093,2.0,2.0,tablespoon(s),finely chopped,False
5355,1164,1367,0.5,0.5,cup(s),sliced,False
5356,1164,1267,2.0,2.0,tablespoon(s),,False
5357,1164,1200,1.0,1.0,cup(s),,False
5359,1164,3704,0.33,0.33,cup(s),,False
5360,1164,3787,1.0,1.0,tablespoon(s),,False
5361,1164,1055,0.5,0.5,teaspoon(s),,False
5362,1164,3021,1.0,1.0,teaspoon(s),,False
5363,1164,3392,1.0,1.0,dash(es),,False
5364,1164,2019,1.0,1.0,tablespoon(s),,False
5365,1165,3618,1.0,1.0,tablespoon(s),,False
5366,1165,203,1.0,1.0,cup(s),chopped,False
5367,1165,2282,1.0,1.0,cup(s),chopped,False
5368,1165,585,0.5,0.5,cup(s),thinly sliced,False
5370,1165,2106,1.25,1.25,cup(s),uncooked,False
5371,1165,521,14.5,14.5,ounce(s),undrained,False
5372,1165,483,10.5,10.5,ounce(s),,False
5373,1165,3649,1.0,1.0,cup(s),,False
5374,1165,1086,0.75,0.75,teaspoon(s),,False
5375,1165,3460,0.7,0.7,teaspoon(s),,False
5376,1165,580,0.25,0.25,teaspoon(s),,False
5377,1165,32,0.13,0.13,teaspoon(s),,False
